-15.253	5.1416	-7.5013	4.8917	6.0549	19.357	1.2507	-5.4464	-3.0974	-3.4204	-3.6718	-2.0214	-3.8231	-6.6679	0	0	0	-0	0	-0	0	0
-16.787	-1.3107	5.4859	15.086	-7.0961	1.1171	-8.0073	2.4048	15.009	-4.5019	1.9311	2.9015	9.4113	-7.772	0	0	-0	0	-0	0	0	0
17.979	-10.266	9.248	-11.167	-1.4772	-6.1034	4.5521	15.901	3.7039	5.7569	-1.2173	-4.1116	2.6164	-5.5651	-0	0	0	-0	0	-0	0	0
28.478	-4.3356	-7.6099	8.0421	-5.8733	-6.6257	-1.9623	-6.1308	-4.4031	-3.076	4.657	0.0352	-1.6825	-3.3441	0	0	0	0	0	0	-0	0
4.3035	-2.8593	0.13297	0.8054	6.1253	4.1658	1.397	0.15517	8.7443	0.52352	5.8826	-13.158	-8.4562	12.404	0	0	-0	0	-0	0	-0	0
-4.5535	5.1605	-4.3549	0.33258	-7.954	0.31316	3.861	7.343	3.0806	-1.2427	7.5445	17.888	-8.3536	4.1758	-0	0	0	0	-0	-0	-0	0
-1.8633	4.4545	-7.6036	4.3127	-11.702	-6.8102	0.50408	-1.3586	-3.6489	-9.9174	-10.549	-8.355	6.7219	3.5849	-0	0	-0	0	-0	-0	0	0
-6.3714	12.751	21.645	-0.88521	-11.007	1.051	-3.4288	-7.1566	1.5254	6.9326	1.2038	-0.39866	4.6102	9.2693	-0	0	0	-0	0	-0	-0	0
28.572	-3.7692	-8.7775	11.395	-4.5842	-5.6964	-4.315	-1.3211	1.4284	1.3123	-5.7571	2.318	-2.9857	2.8253	0	-0	-0	0	-0	-0	0	0
22.489	-12.823	14.638	8.041	18.745	7.5856	-6.6696	-1.6089	0.98462	-0.58877	1.7125	0.98864	1.0812	-2.8769	-0	0	0	0	-0	-0	0	0
4.8491	-2.7777	-0.45043	-1.2013	7.3965	3.945	4.7255	-1.7703	-10.941	10.263	-6.2065	8.2505	11.235	4.3776	0	0	-0	0	-0	0	-0	0
-7.2957	19.614	2.3578	-10.559	10.513	-2.6702	-5.6432	8.5341	-4.0997	-6.0395	3.7024	-2.9394	4.4033	-0.22345	0	-0	0	0	-0	-0	0	0
-12.822	-17.9	0.61624	6.215	-11.28	9.6092	16.05	2.0891	-2.0985	2.2097	3.7748	-3.3529	3.2261	1.7532	-0	-0	0	0	-0	0	0	0
15.813	16.592	-18.374	-5.8755	-4.0974	10.377	1.6391	8.613	1.9615	4.3896	1.8188	-3.5198	2.6362	-3.2772	-0	0	-0	0	0	-0	0	0
-13.447	-19.561	-9.3009	-13.563	-1.9997	2.8443	-10.842	-0.45773	-1.0477	-0.91442	-5.0345	2.0223	-4.1655	1.8536	0	0	0	0	-0	-0	0	0
18.793	12.38	11.033	-8.5326	-0.55304	6.2187	2.7236	-4.0586	2.4729	-10.663	-6.8699	5.8478	-3.1609	2.2775	0	0	0	-0	0	0	0	0
-14.979	6.8763	6.5405	15.788	-2.3435	-3.6822	-10.147	7.951	-14.578	6.2775	1.7469	-3.0885	-8.5522	-1.6369	-0	0	-0	0	0	0	0	0
-17.443	-14.662	-7.7386	-9.5579	5.2824	-4.4007	-9.7672	1.0858	0.8844	-3.508	0.67839	2.4327	3.6483	5.3895	-0	-0	0	0	0	-0	0	0
-14.491	-1.2659	11.172	-3.216	2.0203	-7.6702	9.9809	0.38555	2.4	0.25541	-13.219	-0.31999	-9.9481	-6.2685	0	-0	0	0	0	-0	-0	0
-5.2871	8.417	-8.513	-7.9915	0.49052	-5.639	-3.0005	-13.423	7.9407	15.48	0.63844	-1.2644	-1.574	-5.9107	-0	0	0	0	-0	0	0	0
-12.16	5.2733	-8.9656	10.456	19.382	-12.952	13.009	-1.9154	2.3788	-2.6061	3.5777	1.7673	2.8633	2.5016	-0	0	0	-0	0	-0	0	0
1.4779	-5.1298	6.3209	-12.817	-6.0424	-4.3341	4.0901	-9.8156	-8.6014	-6.9226	13.656	-1.9223	0.2484	-6.8699	0	0	-0	0	0	-0	0	0
